order_id,order_date,region,category,quantity,unit_price,discount,order_date_display,quantity_before_winsor,unit_price_before_winsor,sales_amount,order_year,order_month,category_name_ko,category_group
ORD-002318,2025-04-05,Seoul,Fashion,4,17786.0,0.0,2025-04-05,4,17786.0,71144.0,2025,4,패션,소비재
ORD-002319,2025-01-22,Incheon,Home,1,94473.0,0.0,2025-01-22,1,94473.0,94473.0,2025,1,생활용품,내구재
ORD-002320,2025-03-30,Seoul,Beauty,4,286740.0,0.15,2025-03-30,4,286740.0,974916.0,2025,3,뷰티,소비재
ORD-002321,2025-01-01,Gwangju,Electronics,8,268032.0,0.0,2025-01-01,8,268032.0,2144256.0,2025,1,전자제품,내구재
ORD-002322,2025-02-06,Daegu,Electronics,16,191932.0,0.0,2025-02-06,1727,191932.0,3070912.0,2025,2,전자제품,내구재
ORD-002323,2025-04-23,Gwangju,Home,8,114821.0,0.05,2025-04-23,8,114821.0,872639.6,2025,4,생활용품,내구재
ORD-002324,2025-02-14,Unknown,Electronics,1,28290.0,0.05,2025-02-14,1,28290.0,26875.5,2025,2,전자제품,내구재
ORD-002325,2025-02-21,Busan,Food,10,237390.0,0.0,2025-02-21,10,237390.0,2373900.0,2025,2,식품,식품
ORD-002326,2025-04-16,Seoul,Home,3,22494.0,0.0,2025-04-16,3,22494.0,67482.0,2025,4,생활용품,내구재
ORD-002327,2025-02-22,Daegu,Fashion,7,252430.0,0.15,2025-02-22,7,252430.0,1501958.5,2025,2,패션,소비재
ORD-002328,2025-03-02,Daegu,Beauty,9,117526.0,0.0,2025-03-02,9,117526.0,1057734.0,2025,3,뷰티,소비재
ORD-002329,2025-01-26,Daegu,Electronics,5,182583.0,0.0,2025-01-26,5,182583.0,912915.0,2025,1,전자제품,내구재
ORD-002330,2025-01-15,Incheon,Electronics,3,174684.0,0.1,2025-01-15,3,174684.0,471646.8,2025,1,전자제품,내구재
ORD-002331,2025-03-15,Busan,Home,1,200297.0,0.0,2025-03-15,1,200297.0,200297.0,2025,3,생활용품,내구재
ORD-002332,2025-01-28,Seoul,Fashion,10,57691.0,0.0,2025-01-28,10,57691.0,576910.0,2025,1,패션,소비재
ORD-002333,2025-04-28,Incheon,Food,6,206332.0,0.0,2025-04-28,6,206332.0,1237992.0,2025,4,식품,식품
ORD-002334,2025-02-02,Unknown,Home,6,214381.0,0.0,2025-02-02,6,214381.0,1286286.0,2025,2,생활용품,내구재
ORD-002335,2025-01-06,Seoul,Electronics,3,227510.0,0.0,2025-01-06,3,227510.0,682530.0,2025,1,전자제품,내구재
ORD-002336,2025-02-11,Daegu,Beauty,1,231815.0,0.15,2025-02-11,1,231815.0,197042.75,2025,2,뷰티,소비재
ORD-002337,2025-04-28,Incheon,Beauty,16,52127.0,0.0,2025-04-28,1402,52127.0,834032.0,2025,4,뷰티,소비재
ORD-002338,2025-04-18,Incheon,Beauty,1,115441.0,0.0,2025-04-18,1,115441.0,115441.0,2025,4,뷰티,소비재
ORD-002339,2025-03-11,Gwangju,Electronics,6,27003.0,0.05,2025-03-11,6,27003.0,153917.1,2025,3,전자제품,내구재
ORD-002340,2025-03-25,Incheon,Food,4,32666.0,0.0,2025-03-25,4,32666.0,130664.0,2025,3,식품,식품
ORD-002341,2025-03-31,Seoul,Food,1,7140.0,0.15,2025-03-31,1,7140.0,6069.0,2025,3,식품,식품
ORD-002342,2025-04-12,Busan,Beauty,2,209820.0,0.0,2025-04-12,2,209820.0,419640.0,2025,4,뷰티,소비재
ORD-002343,2025-01-07,Incheon,Food,4,254897.0,0.1,2025-01-07,4,254897.0,917629.2,2025,1,식품,식품
ORD-002344,2025-04-18,Busan,Food,2,211613.0,0.1,2025-04-18,2,211613.0,380903.4,2025,4,식품,식품
ORD-002345,2025-01-17,Incheon,Food,2,46184.0,0.05,2025-01-17,2,46184.0,87749.6,2025,1,식품,식품
ORD-002346,2025-03-28,Gwangju,Electronics,6,221211.0,0.05,2025-03-28,6,221211.0,1260902.7,2025,3,전자제품,내구재
ORD-002347,2025-02-06,Incheon,Electronics,10,12302.0,0.1,2025-02-06,10,12302.0,110718.0,2025,2,전자제품,내구재
ORD-002348,2025-02-13,Busan,Fashion,4,145683.0,0.05,2025-02-13,4,145683.0,553595.4,2025,2,패션,소비재
ORD-002349,2025-03-08,Daegu,Beauty,6,137611.0,0.15,2025-03-08,6,137611.0,701816.1,2025,3,뷰티,소비재
ORD-002350,2025-01-11,Gwangju,Electronics,1,69765.0,0.0,2025-01-11,1,69765.0,69765.0,2025,1,전자제품,내구재
ORD-002351,2025-04-14,Gwangju,Electronics,8,16198.0,0.0,2025-04-14,8,16198.0,129584.0,2025,4,전자제품,내구재
ORD-002352,2025-04-19,Unknown,Electronics,3,130770.0,0.0,2025-04-19,3,130770.0,392310.0,2025,4,전자제품,내구재
ORD-002353,2025-02-16,Gwangju,Food,8,94687.0,0.0,2025-02-16,8,94687.0,757496.0,2025,2,식품,식품
ORD-002354,2025-01-15,Incheon,Electronics,6,197009.0,0.0,2025-01-15,6,197009.0,1182054.0,2025,1,전자제품,내구재
ORD-002355,2025-01-14,Daegu,Food,10,153487.0,0.0,2025-01-14,10,153487.0,1534870.0,2025,1,식품,식품
ORD-002356,2025-02-01,Incheon,Electronics,4,98309.0,0.1,2025-02-01,4,98309.0,353912.4,2025,2,전자제품,내구재
ORD-002357,2025-02-02,Gwangju,Electronics,3,81820.0,0.15,2025-02-02,3,81820.0,208641.0,2025,2,전자제품,내구재
ORD-002358,2025-01-15,Incheon,Home,7,168579.0,0.05,2025-01-15,7,168579.0,1121050.35,2025,1,생활용품,내구재
ORD-002359,2025-04-04,Busan,Electronics,9,18203.0,0.0,2025-04-04,9,18203.0,163827.0,2025,4,전자제품,내구재
ORD-002360,2025-03-31,Seoul,Beauty,8,97905.0,0.0,2025-03-31,8,97905.0,783240.0,2025,3,뷰티,소비재
ORD-002361,2025-02-23,Seoul,Food,4,47629.0,0.0,2025-02-23,4,47629.0,190516.0,2025,2,식품,식품
ORD-002362,2025-01-20,Busan,Home,10,60207.0,0.1,2025-01-20,10,60207.0,541863.0,2025,1,생활용품,내구재
ORD-002363,2025-04-24,Daegu,Home,10,290210.0,0.0,2025-04-24,10,290210.0,2902100.0,2025,4,생활용품,내구재
ORD-002364,2025-02-14,Busan,Fashion,3,250732.0,0.0,2025-02-14,3,250732.0,752196.0,2025,2,패션,소비재
ORD-002365,2025-04-23,Gwangju,Food,2,35394.0,0.1,2025-04-23,2,35394.0,63709.2,2025,4,식품,식품
ORD-002366,2025-04-17,Seoul,Electronics,10,169163.0,0.05,2025-04-17,10,169163.0,1607048.5,2025,4,전자제품,내구재
ORD-002367,2025-03-13,Daegu,Home,7,117738.0,0.15,2025-03-13,7,117738.0,700541.1,2025,3,생활용품,내구재
ORD-002368,2025-01-02,Seoul,Beauty,6,51795.0,0.1,2025-01-02,6,51795.0,279693.0,2025,1,뷰티,소비재
ORD-002369,2025-03-14,Unknown,Beauty,5,159479.0,0.0,2025-03-14,5,159479.0,797395.0,2025,3,뷰티,소비재
ORD-002370,2025-01-02,Busan,Home,8,48801.0,0.1,2025-01-02,8,48801.0,351367.2,2025,1,생활용품,내구재
ORD-002371,2025-01-15,Unknown,Beauty,1,182691.0,0.1,2025-01-15,1,182691.0,164421.9,2025,1,뷰티,소비재
ORD-002372,2025-03-09,Gwangju,Fashion,3,184949.0,0.15,2025-03-09,3,184949.0,471619.95,2025,3,패션,소비재
ORD-002373,2025-03-27,Gwangju,Electronics,2,285939.0,0.05,2025-03-27,2,285939.0,543284.1,2025,3,전자제품,내구재
ORD-002374,2025-04-08,Incheon,Beauty,6,143777.0,0.15,2025-04-08,6,143777.0,733262.7,2025,4,뷰티,소비재
ORD-002375,2025-03-05,Daegu,Food,5,81595.0,0.15,2025-03-05,5,81595.0,346778.75,2025,3,식품,식품
ORD-002376,2025-03-29,Incheon,Fashion,5,103967.0,0.15,2025-03-29,5,103967.0,441859.75,2025,3,패션,소비재
ORD-002377,2025-02-08,Incheon,Beauty,7,51918.0,0.0,2025-02-08,7,51918.0,363426.0,2025,2,뷰티,소비재
ORD-002378,2025-02-26,Incheon,Electronics,2,172360.0,0.0,2025-02-26,2,172360.0,344720.0,2025,2,전자제품,내구재
ORD-002379,2025-04-17,Daegu,Beauty,2,159479.0,0.0,2025-04-17,2,159479.0,318958.0,2025,4,뷰티,소비재
ORD-002380,2025-01-10,Seoul,Food,3,274244.0,0.0,2025-01-10,3,274244.0,822732.0,2025,1,식품,식품
ORD-002381,2025-03-01,Seoul,Fashion,10,216774.0,0.0,2025-03-01,10,216774.0,2167740.0,2025,3,패션,소비재
ORD-002382,2025-04-07,Unknown,Fashion,6,193814.0,0.1,2025-04-07,6,193814.0,1046595.6,2025,4,패션,소비재
ORD-002383,2025-02-28,Seoul,Beauty,6,159479.0,0.0,2025-02-28,6,159479.0,956874.0,2025,2,뷰티,소비재
ORD-002384,2025-03-04,Daegu,Electronics,2,36288.0,0.0,2025-03-04,2,36288.0,72576.0,2025,3,전자제품,내구재
ORD-002385,2025-02-01,Daegu,Food,7,176601.0,0.0,2025-02-01,7,176601.0,1236207.0,2025,2,식품,식품
ORD-002386,2025-03-13,Incheon,Fashion,5,110168.0,0.0,2025-03-13,5,110168.0,550840.0,2025,3,패션,소비재
ORD-002387,2025-03-08,Seoul,Fashion,9,166270.0,0.0,2025-03-08,9,166270.0,1496430.0,2025,3,패션,소비재
ORD-002388,2025-03-13,Seoul,Fashion,4,107115.0,0.1,2025-03-13,4,107115.0,385614.0,2025,3,패션,소비재
ORD-002389,2025-02-15,Daegu,Electronics,3,98580.0,0.1,2025-02-15,3,98580.0,266166.0,2025,2,전자제품,내구재
ORD-002390,2025-02-25,Daegu,Electronics,3,242945.0,0.0,2025-02-25,3,242945.0,728835.0,2025,2,전자제품,내구재
ORD-002391,2025-02-16,Daegu,Electronics,1,139253.0,0.1,2025-02-16,1,139253.0,125327.7,2025,2,전자제품,내구재
ORD-002392,2025-04-19,Seoul,Home,4,202344.0,0.0,2025-04-19,4,202344.0,809376.0,2025,4,생활용품,내구재
ORD-002393,2025-03-07,Seoul,Food,5,253291.0,0.1,2025-03-07,5,253291.0,1139809.5,2025,3,식품,식품
ORD-002394,2025-03-25,Incheon,Fashion,2,186832.0,0.15,2025-03-25,2,186832.0,317614.4,2025,3,패션,소비재
ORD-002395,2025-02-20,Incheon,Fashion,2,275457.0,0.0,2025-02-20,2,275457.0,550914.0,2025,2,패션,소비재
ORD-002396,2025-01-30,Seoul,Electronics,2,36511.0,0.0,2025-01-30,2,36511.0,73022.0,2025,1,전자제품,내구재
ORD-002397,2025-03-28,Seoul,Home,9,12401.0,0.1,2025-03-28,9,12401.0,100448.1,2025,3,생활용품,내구재
ORD-002398,2025-01-26,Daegu,Beauty,8,87583.0,0.15,2025-01-26,8,87583.0,595564.4,2025,1,뷰티,소비재
ORD-002399,2025-03-16,Seoul,Fashion,2,135435.0,0.15,2025-03-16,2,135435.0,230239.5,2025,3,패션,소비재
ORD-002400,2025-02-20,Busan,Beauty,3,40108.0,0.0,2025-02-20,3,40108.0,120324.0,2025,2,뷰티,소비재
ORD-002401,2025-02-25,Daegu,Fashion,1,272134.0,0.0,2025-02-25,1,272134.0,272134.0,2025,2,패션,소비재
ORD-002402,2025-03-20,Busan,Electronics,4,269573.0,0.1,2025-03-20,4,269573.0,970462.8,2025,3,전자제품,내구재
ORD-002403,2025-01-26,Unknown,Electronics,10,154415.0,0.05,2025-01-26,10,154415.0,1466942.5,2025,1,전자제품,내구재
ORD-002404,2025-04-14,Incheon,Electronics,8,88819.0,0.0,2025-04-14,8,88819.0,710552.0,2025,4,전자제품,내구재
ORD-002405,2025-01-01,Daegu,Home,5,57176.0,0.0,2025-01-01,5,57176.0,285880.0,2025,1,생활용품,내구재
ORD-002406,2025-02-25,Daegu,Fashion,1,103239.0,0.0,2025-02-25,1,103239.0,103239.0,2025,2,패션,소비재
ORD-002407,2025-03-14,Incheon,Home,6,256818.0,0.0,2025-03-14,6,256818.0,1540908.0,2025,3,생활용품,내구재
ORD-002408,2025-03-06,Seoul,Home,1,18505.0,0.1,2025-03-06,1,18505.0,16654.5,2025,3,생활용품,내구재
ORD-002409,2025-02-06,Gwangju,Electronics,9,216382.0,0.0,2025-02-06,9,216382.0,1947438.0,2025,2,전자제품,내구재
ORD-002410,2025-02-24,Seoul,Fashion,3,160884.0,0.0,2025-02-24,3,160884.0,482652.0,2025,2,패션,소비재
ORD-002411,2025-03-03,Seoul,Beauty,4,159479.0,0.15,2025-03-03,4,159479.0,542228.6,2025,3,뷰티,소비재
ORD-002412,2025-04-11,Seoul,Fashion,5,222693.0,0.0,2025-04-11,5,222693.0,1113465.0,2025,4,패션,소비재
ORD-002413,2025-02-11,Gwangju,Food,3,215877.0,0.05,2025-02-11,3,215877.0,615249.45,2025,2,식품,식품
ORD-002414,2025-03-27,Seoul,Food,4,200911.0,0.0,2025-03-27,4,200911.0,803644.0,2025,3,식품,식품
ORD-002415,2025-01-30,Unknown,Beauty,1,219019.0,0.15,2025-01-30,1,219019.0,186166.15,2025,1,뷰티,소비재
ORD-002416,2025-03-11,Busan,Beauty,9,66578.0,0.0,2025-03-11,9,66578.0,599202.0,2025,3,뷰티,소비재
ORD-002417,2025-02-20,Seoul,Electronics,8,248227.0,0.0,2025-02-20,8,248227.0,1985816.0,2025,2,전자제품,내구재
ORD-002418,2025-03-03,Incheon,Fashion,10,171437.0,0.0,2025-03-03,10,171437.0,1714370.0,2025,3,패션,소비재
ORD-002419,2025-04-02,Seoul,Electronics,8,283573.0,0.05,2025-04-02,8,283573.0,2155154.8,2025,4,전자제품,내구재
ORD-002420,2025-01-02,Seoul,Electronics,10,126827.0,0.15,2025-01-02,10,126827.0,1078029.5,2025,1,전자제품,내구재
ORD-002421,2025-03-20,Incheon,Electronics,6,251136.0,0.0,2025-03-20,6,251136.0,1506816.0,2025,3,전자제품,내구재
ORD-002422,2025-04-30,Unknown,Fashion,8,153534.0,0.0,2025-04-30,8,153534.0,1228272.0,2025,4,패션,소비재
ORD-002423,2025-03-20,Busan,Home,5,273095.0,0.15,2025-03-20,5,273095.0,1160653.75,2025,3,생활용품,내구재
ORD-002424,2025-04-30,Gwangju,Electronics,10,82217.0,0.1,2025-04-30,10,82217.0,739953.0,2025,4,전자제품,내구재
ORD-002425,2025-02-26,Daegu,Home,8,68797.0,0.15,2025-02-26,8,68797.0,467819.6,2025,2,생활용품,내구재
ORD-002426,2025-02-15,Daegu,Electronics,10,133634.0,0.0,2025-02-15,10,133634.0,1336340.0,2025,2,전자제품,내구재
ORD-002427,2025-02-26,Gwangju,Electronics,7,97452.0,0.0,2025-02-26,7,97452.0,682164.0,2025,2,전자제품,내구재
ORD-002428,2025-04-14,Daegu,Electronics,10,160377.0,0.05,2025-04-14,10,160377.0,1523581.5,2025,4,전자제품,내구재
ORD-002429,2025-04-10,Incheon,Beauty,7,156045.0,0.1,2025-04-10,7,156045.0,983083.5,2025,4,뷰티,소비재
ORD-002430,2025-04-30,Daegu,Electronics,4,231688.0,0.1,2025-04-30,4,231688.0,834076.8,2025,4,전자제품,내구재
ORD-002431,2025-02-03,Incheon,Food,5,150472.0,0.05,2025-02-03,5,150472.0,714742.0,2025,2,식품,식품
ORD-002432,2025-02-27,Seoul,Electronics,7,102746.0,0.0,2025-02-27,7,102746.0,719222.0,2025,2,전자제품,내구재
ORD-002433,2025-01-17,Busan,Home,4,153996.5,0.05,2025-01-17,4,153996.5,585186.7,2025,1,생활용품,내구재
ORD-002434,2025-01-27,Busan,Beauty,4,138169.0,0.0,2025-01-27,4,138169.0,552676.0,2025,1,뷰티,소비재
ORD-002435,2025-04-26,Daegu,Food,6,157225.0,0.0,2025-04-26,6,157225.0,943350.0,2025,4,식품,식품
ORD-002436,2025-02-03,Daegu,Food,6,140913.0,0.1,2025-02-03,6,140913.0,760930.2,2025,2,식품,식품
ORD-002437,2025-05-01,Seoul,Fashion,3,249471.0,0.0,2025-05-01,3,249471.0,748413.0,2025,5,패션,소비재
ORD-002438,2025-02-05,Unknown,Home,5,210902.0,0.0,2025-02-05,5,210902.0,1054510.0,2025,2,생활용품,내구재
ORD-002439,2025-01-30,Busan,Food,9,235784.0,0.15,2025-01-30,9,235784.0,1803747.6,2025,1,식품,식품
ORD-002440,2025-01-06,Daegu,Home,9,51044.0,0.15,2025-01-06,9,51044.0,390486.6,2025,1,생활용품,내구재
ORD-002441,2025-02-26,Incheon,Home,8,21862.0,0.0,2025-02-26,8,21862.0,174896.0,2025,2,생활용품,내구재
ORD-002442,2025-04-09,Busan,Electronics,5,38436.0,0.0,2025-04-09,5,38436.0,192180.0,2025,4,전자제품,내구재
ORD-002443,2025-02-17,Daegu,Food,10,223405.0,0.0,2025-02-17,10,223405.0,2234050.0,2025,2,식품,식품
ORD-002444,2025-03-01,Busan,Beauty,4,185834.0,0.0,2025-03-01,4,185834.0,743336.0,2025,3,뷰티,소비재
ORD-002445,2025-04-21,Seoul,Beauty,7,126503.0,0.0,2025-04-21,7,126503.0,885521.0,2025,4,뷰티,소비재
ORD-002446,2025-01-19,Gwangju,Fashion,9,199164.0,0.0,2025-01-19,9,199164.0,1792476.0,2025,1,패션,소비재
ORD-002447,2025-05-01,Seoul,Food,2,154453.0,0.05,2025-05-01,2,154453.0,293460.7,2025,5,식품,식품
ORD-002448,2025-04-19,Busan,Food,9,133991.0,0.1,2025-04-19,9,133991.0,1085327.1,2025,4,식품,식품
ORD-002449,2025-01-10,Gwangju,Food,2,150472.0,0.0,2025-01-10,2,150472.0,300944.0,2025,1,식품,식품
ORD-002450,2025-04-07,Gwangju,Food,9,20393.0,0.1,2025-04-07,9,20393.0,165183.3,2025,4,식품,식품
ORD-002451,2025-02-05,Gwangju,Food,4,168462.0,0.0,2025-02-05,4,168462.0,673848.0,2025,2,식품,식품
ORD-002452,2025-02-06,Busan,Home,10,140742.0,0.05,2025-02-06,10,140742.0,1337049.0,2025,2,생활용품,내구재
ORD-002453,2025-03-17,Incheon,Home,7,72180.0,0.1,2025-03-17,7,72180.0,454734.0,2025,3,생활용품,내구재
ORD-002454,2025-03-11,Seoul,Fashion,7,141728.0,0.0,2025-03-11,7,141728.0,992096.0,2025,3,패션,소비재
ORD-002455,2025-01-27,Gwangju,Electronics,4,57028.0,0.0,2025-01-27,4,57028.0,228112.0,2025,1,전자제품,내구재
ORD-002456,2025-03-08,Seoul,Electronics,8,143345.0,0.05,2025-03-08,8,143345.0,1089422.0,2025,3,전자제품,내구재
ORD-002457,2025-03-03,Daegu,Food,9,293444.0,0.05,2025-03-03,9,293444.0,2508946.2,2025,3,식품,식품
ORD-002458,2025-03-27,Busan,Home,3,44503.0,0.05,2025-03-27,3,44503.0,126833.55,2025,3,생활용품,내구재
ORD-002459,2025-02-14,Incheon,Electronics,2,114896.0,0.0,2025-02-14,2,114896.0,229792.0,2025,2,전자제품,내구재
ORD-002460,2025-02-01,Unknown,Beauty,6,153121.0,0.15,2025-02-01,6,153121.0,780917.1,2025,2,뷰티,소비재
ORD-002461,2025-03-20,Busan,Food,9,94505.0,0.0,2025-03-20,9,94505.0,850545.0,2025,3,식품,식품
ORD-002462,2025-01-25,Unknown,Electronics,2,269657.0,0.1,2025-01-25,2,269657.0,485382.6,2025,1,전자제품,내구재
ORD-002463,2025-01-22,Busan,Home,6,153996.5,0.1,2025-01-22,6,153996.5,831581.1,2025,1,생활용품,내구재
ORD-002464,2025-02-11,Gwangju,Electronics,9,56393.0,0.0,2025-02-11,9,56393.0,507537.0,2025,2,전자제품,내구재
ORD-002465,2025-03-12,Seoul,Electronics,4,206391.0,0.0,2025-03-12,4,206391.0,825564.0,2025,3,전자제품,내구재
ORD-002466,2025-04-24,Seoul,Home,9,30611.0,0.0,2025-04-24,9,30611.0,275499.0,2025,4,생활용품,내구재
ORD-002467,2025-01-06,Gwangju,Home,6,26452.0,0.0,2025-01-06,6,26452.0,158712.0,2025,1,생활용품,내구재
ORD-002468,2025-03-14,Incheon,Food,7,126880.0,0.05,2025-03-14,7,126880.0,843752.0,2025,3,식품,식품
ORD-002469,2025-03-23,Gwangju,Electronics,6,143345.0,0.1,2025-03-23,6,143345.0,774063.0,2025,3,전자제품,내구재
ORD-002470,2025-02-01,Gwangju,Home,7,233476.0,0.0,2025-02-01,7,233476.0,1634332.0,2025,2,생활용품,내구재
ORD-002471,2025-01-09,Seoul,Beauty,2,266544.0,0.15,2025-01-09,2,266544.0,453124.8,2025,1,뷰티,소비재
ORD-002472,2025-02-14,Seoul,Food,8,29162.0,0.0,2025-02-14,8,29162.0,233296.0,2025,2,식품,식품
ORD-002473,2025-01-20,Seoul,Fashion,8,283275.0,0.05,2025-01-20,8,283275.0,2152890.0,2025,1,패션,소비재
ORD-002474,2025-02-03,Gwangju,Electronics,9,61293.0,0.05,2025-02-03,9,61293.0,524055.15,2025,2,전자제품,내구재
ORD-002475,2025-02-13,Daegu,Beauty,5,275225.0,0.0,2025-02-13,5,275225.0,1376125.0,2025,2,뷰티,소비재
ORD-002476,2025-04-13,Gwangju,Fashion,10,153534.0,0.0,2025-04-13,10,153534.0,1535340.0,2025,4,패션,소비재
ORD-002477,2025-02-10,Seoul,Electronics,3,143345.0,0.0,2025-02-10,3,143345.0,430035.0,2025,2,전자제품,내구재
ORD-002478,2025-01-04,Incheon,Fashion,1,237271.0,0.0,2025-01-04,1,237271.0,237271.0,2025,1,패션,소비재
ORD-002479,2025-02-20,Gwangju,Fashion,4,8282.0,0.0,2025-02-20,4,8282.0,33128.0,2025,2,패션,소비재
ORD-002480,2025-03-18,Incheon,Electronics,4,89213.0,0.15,2025-03-18,4,89213.0,303324.2,2025,3,전자제품,내구재
ORD-002481,2025-03-26,Busan,Home,3,49325.0,0.0,2025-03-26,3,49325.0,147975.0,2025,3,생활용품,내구재
ORD-002482,2025-02-09,Seoul,Electronics,1,106599.0,0.15,2025-02-09,1,106599.0,90609.15,2025,2,전자제품,내구재
ORD-002483,2025-04-14,Incheon,Fashion,3,130510.0,0.1,2025-04-14,3,130510.0,352377.0,2025,4,패션,소비재
ORD-002484,2025-03-20,Gwangju,Food,3,110183.0,0.0,2025-03-20,3,110183.0,330549.0,2025,3,식품,식품
ORD-002485,2025-04-01,Seoul,Food,1,299249.0,0.0,2025-04-01,1,299249.0,299249.0,2025,4,식품,식품
ORD-002486,2025-01-11,Gwangju,Beauty,3,49422.0,0.0,2025-01-11,3,49422.0,148266.0,2025,1,뷰티,소비재
ORD-002487,2025-01-30,Incheon,Fashion,3,16675.0,0.05,2025-01-30,3,16675.0,47523.75,2025,1,패션,소비재
ORD-002488,2025-04-20,Seoul,Fashion,10,182634.0,0.15,2025-04-20,10,182634.0,1552389.0,2025,4,패션,소비재
ORD-002489,2025-04-18,Seoul,Home,10,275107.0,0.05,2025-04-18,10,275107.0,2613516.5,2025,4,생활용품,내구재
ORD-002490,2025-01-15,Daegu,Food,1,32601.0,0.0,2025-01-15,1,32601.0,32601.0,2025,1,식품,식품
ORD-002491,2025-01-27,Gwangju,Electronics,3,175702.0,0.0,2025-01-27,3,175702.0,527106.0,2025,1,전자제품,내구재
ORD-002492,2025-03-24,Gwangju,Electronics,7,51429.0,0.15,2025-03-24,7,51429.0,306002.55,2025,3,전자제품,내구재
ORD-002493,2025-01-08,Seoul,Food,1,150472.0,0.0,2025-01-08,1,150472.0,150472.0,2025,1,식품,식품
ORD-002494,2025-02-04,Gwangju,Food,3,230895.0,0.0,2025-02-04,3,230895.0,692685.0,2025,2,식품,식품
ORD-002495,2025-04-24,Gwangju,Electronics,3,65381.0,0.15,2025-04-24,3,65381.0,166721.55,2025,4,전자제품,내구재
ORD-002496,2025-04-28,Daegu,Home,10,153996.5,0.0,2025-04-28,10,153996.5,1539965.0,2025,4,생활용품,내구재
ORD-002497,2025-03-27,Seoul,Beauty,1,106591.0,0.0,2025-03-27,1,106591.0,106591.0,2025,3,뷰티,소비재
ORD-002498,2025-02-11,Seoul,Food,4,244126.0,0.0,2025-02-11,4,244126.0,976504.0,2025,2,식품,식품
ORD-002499,2025-02-25,Gwangju,Electronics,7,118607.0,0.0,2025-02-25,7,118607.0,830249.0,2025,2,전자제품,내구재
ORD-002500,2025-03-26,Gwangju,Food,1,287978.0,0.15,2025-03-26,1,287978.0,244781.3,2025,3,식품,식품
ORD-002501,2025-02-03,Daegu,Food,6,21035.0,0.0,2025-02-03,6,21035.0,126210.0,2025,2,식품,식품
ORD-002502,2025-01-05,Busan,Home,3,153996.5,0.15,2025-01-05,3,153996.5,392691.08,2025,1,생활용품,내구재
ORD-002503,2025-04-03,Daegu,Food,10,233374.0,0.0,2025-04-03,10,233374.0,2333740.0,2025,4,식품,식품
ORD-002504,2025-03-16,Daegu,Electronics,5,8826.0,0.05,2025-03-16,5,8826.0,41923.5,2025,3,전자제품,내구재
ORD-002505,2025-01-08,Seoul,Beauty,10,76160.0,0.1,2025-01-08,10,76160.0,685440.0,2025,1,뷰티,소비재
ORD-002506,2025-04-18,Gwangju,Food,4,238220.0,0.0,2025-04-18,4,238220.0,952880.0,2025,4,식품,식품
ORD-002507,2025-03-17,Incheon,Electronics,3,129769.0,0.1,2025-03-17,3,129769.0,350376.3,2025,3,전자제품,내구재
ORD-002508,2025-04-02,Incheon,Fashion,1,229361.0,0.0,2025-04-02,1,229361.0,229361.0,2025,4,패션,소비재
ORD-002509,2025-01-12,Daegu,Home,4,56744.0,0.0,2025-01-12,4,56744.0,226976.0,2025,1,생활용품,내구재
ORD-002510,2025-01-22,Busan,Electronics,10,19028.0,0.15,2025-01-22,10,19028.0,161738.0,2025,1,전자제품,내구재
ORD-002511,2025-04-20,Daegu,Fashion,9,264246.0,0.0,2025-04-20,9,264246.0,2378214.0,2025,4,패션,소비재
ORD-002512,2025-01-02,Gwangju,Beauty,8,170760.0,0.15,2025-01-02,8,170760.0,1161168.0,2025,1,뷰티,소비재
ORD-002513,2025-01-08,Busan,Electronics,2,271540.0,0.15,2025-01-08,2,271540.0,461618.0,2025,1,전자제품,내구재
ORD-002514,2025-01-24,Gwangju,Home,6,7078.0,0.0,2025-01-24,6,7078.0,42468.0,2025,1,생활용품,내구재
ORD-002515,2025-02-12,Incheon,Electronics,1,164384.0,0.15,2025-02-12,1,164384.0,139726.4,2025,2,전자제품,내구재
ORD-002516,2025-03-18,Busan,Home,8,289854.0,0.1,2025-03-18,8,289854.0,2086948.8,2025,3,생활용품,내구재
ORD-002517,2025-03-19,Incheon,Food,2,224736.0,0.15,2025-03-19,2,224736.0,382051.2,2025,3,식품,식품
ORD-002518,2025-02-03,Daegu,Electronics,9,215473.0,0.0,2025-02-03,9,215473.0,1939257.0,2025,2,전자제품,내구재
ORD-002519,2025-04-29,Daegu,Beauty,9,159479.0,0.0,2025-04-29,9,159479.0,1435311.0,2025,4,뷰티,소비재
ORD-002520,2025-01-16,Gwangju,Beauty,8,28766.0,0.15,2025-01-16,8,28766.0,195608.8,2025,1,뷰티,소비재
ORD-002521,2025-02-22,Daegu,Home,9,133394.0,0.0,2025-02-22,9,133394.0,1200546.0,2025,2,생활용품,내구재
ORD-002522,2025-03-11,Daegu,Food,10,241698.0,0.0,2025-03-11,10,241698.0,2416980.0,2025,3,식품,식품
ORD-002523,2025-03-28,Busan,Electronics,4,189719.0,0.0,2025-03-28,4,189719.0,758876.0,2025,3,전자제품,내구재
ORD-002524,2025-04-12,Gwangju,Food,9,23181.0,0.0,2025-04-12,9,23181.0,208629.0,2025,4,식품,식품
ORD-002525,2025-02-04,Unknown,Electronics,4,113697.0,0.0,2025-02-04,4,113697.0,454788.0,2025,2,전자제품,내구재
ORD-002526,2025-03-22,Daegu,Home,5,156999.0,0.0,2025-03-22,5,156999.0,784995.0,2025,3,생활용품,내구재
